clade_name	clade_taxid	YK62	YK61	YK60	YK59	YK58	YK57	YK56	YK55	YK54	YK53	YK52	YK51	YK50	YK49	YK48	YK47	YK46	YK45	YK44	YK43	YK42	YK41	YK40	YK39	YK38	YK37	YK36	YK35	YK34	YK33	YK32	SH9	SH8	SH7	SH6	SH5	SH4	SH3	SH31	SH30	SH2	SH29	SH28	SH27	SH26	SH25	SH24	SH23	SH22	SH21	SH20	SH1	SH19	SH18	SH17	SH16	SH15	SH14	SH13	SH12	SH11	SH10
k__Bacteria|p__Firmicutes|c__CFGB12952|o__OFGB12952|f__FGB12952|g__GGB36472|s__GGB36472_SGB47660|t__SGB47660	2|1239||||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	870.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB20698	2|1239|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB20698|o__OFGB20698	2|1239||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB20698|o__OFGB20698|f__FGB20698	2|1239|||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB20698|o__OFGB20698|f__FGB20698|g__GGB60411	2|1239||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB20698|o__OFGB20698|f__FGB20698|g__GGB60411|s__GGB60411_SGB82378	2|1239|||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB20698|o__OFGB20698|f__FGB20698|g__GGB60411|s__GGB60411_SGB82378|t__SGB82378	2|1239||||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB25252	2|1239|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	441.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB25252|o__OFGB25252	2|1239||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	441.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB25252|o__OFGB25252|f__FGB25252	2|1239|||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	441.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB25252|o__OFGB25252|f__FGB25252|g__GGB58238	2|1239||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	441.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB25252|o__OFGB25252|f__FGB25252|g__GGB58238|s__GGB58238_SGB79889	2|1239|||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	441.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB25252|o__OFGB25252|f__FGB25252|g__GGB58238|s__GGB58238_SGB79889|t__SGB79889	2|1239||||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	441.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB2950	2|1239|	0	0	0	614.0	0	0	0	0	0	0	0	0	13375.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB2950|o__OFGB2950	2|1239||	0	0	0	614.0	0	0	0	0	0	0	0	0	13375.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB2950|o__OFGB2950|f__FGB2950	2|1239|||	0	0	0	614.0	0	0	0	0	0	0	0	0	13375.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB2950|o__OFGB2950|f__FGB2950|g__GGB9291	2|1239||||	0	0	0	614.0	0	0	0	0	0	0	0	0	13375.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB2950|o__OFGB2950|f__FGB2950|g__GGB9291|s__GGB9291_SGB14248	2|1239|||||	0	0	0	614.0	0	0	0	0	0	0	0	0	13375.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB2950|o__OFGB2950|f__FGB2950|g__GGB9291|s__GGB9291_SGB14248|t__SGB14248	2|1239||||||	0	0	0	614.0	0	0	0	0	0	0	0	0	13375.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB3177	2|1239|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB3177|o__OFGB3177	2|1239||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB3177|o__OFGB3177|f__FGB3177	2|1239|||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB3177|o__OFGB3177|f__FGB3177|g__GGB58343	2|1239||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB3177|o__OFGB3177|f__FGB3177|g__GGB58343|s__GGB58343_SGB79994	2|1239|||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB3177|o__OFGB3177|f__FGB3177|g__GGB58343|s__GGB58343_SGB79994|t__SGB79994	2|1239||||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB3625	2|1239|	0	0	0	0	0	0	14423.0	0	0	0	0	0	14196.0	0	0	0	0	0	0	0	0	0	0	7648.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB3625|o__OFGB3625	2|1239||	0	0	0	0	0	0	14423.0	0	0	0	0	0	14196.0	0	0	0	0	0	0	0	0	0	0	7648.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB3625|o__OFGB3625|f__FGB3625	2|1239|||	0	0	0	0	0	0	14423.0	0	0	0	0	0	14196.0	0	0	0	0	0	0	0	0	0	0	7648.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB3625|o__OFGB3625|f__FGB3625|g__GGB51359	2|1239||||	0	0	0	0	0	0	14423.0	0	0	0	0	0	14196.0	0	0	0	0	0	0	0	0	0	0	7648.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB3625|o__OFGB3625|f__FGB3625|g__GGB51359|s__GGB51359_SGB71624	2|1239|||||	0	0	0	0	0	0	14423.0	0	0	0	0	0	14196.0	0	0	0	0	0	0	0	0	0	0	7648.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB3625|o__OFGB3625|f__FGB3625|g__GGB51359|s__GGB51359_SGB71624|t__SGB71624	2|1239||||||	0	0	0	0	0	0	14423.0	0	0	0	0	0	14196.0	0	0	0	0	0	0	0	0	0	0	7648.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB51792	2|1239|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312.0	115.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB51792|o__OFGB51792	2|1239||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312.0	115.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB51792|o__OFGB51792|f__FGB51792	2|1239|||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312.0	115.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB51792|o__OFGB51792|f__FGB51792|g__GGB58280	2|1239||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB51792|o__OFGB51792|f__FGB51792|g__GGB58280|s__GGB58280_SGB79931	2|1239|||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB51792|o__OFGB51792|f__FGB51792|g__GGB58280|s__GGB58280_SGB79931|t__SGB79931	2|1239||||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB51792|o__OFGB51792|f__FGB51792|g__GGB58333	2|1239||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB51792|o__OFGB51792|f__FGB51792|g__GGB58333|s__GGB58333_SGB79984	2|1239|||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB51792|o__OFGB51792|f__FGB51792|g__GGB58333|s__GGB58333_SGB79984|t__SGB79984	2|1239||||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB51794	2|1239|	0	1697.0	6339.0	0	0	0	4271.0	0	1526.0	1748.0	0	0	0	1887.0	2347.0	0	343.0	4102.0	0	0	0	0	0	2323.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1089.0	0	0	453.0	0	0	1601.0	0	0	0	0	0	0	0	15942.0	429.0	0	0	2574.0	0	0	1409.0	0
k__Bacteria|p__Firmicutes|c__CFGB51794|o__OFGB51794	2|1239||	0	1697.0	6339.0	0	0	0	4271.0	0	1526.0	1748.0	0	0	0	1887.0	2347.0	0	343.0	4102.0	0	0	0	0	0	2323.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1089.0	0	0	453.0	0	0	1601.0	0	0	0	0	0	0	0	15942.0	429.0	0	0	2574.0	0	0	1409.0	0
k__Bacteria|p__Firmicutes|c__CFGB51794|o__OFGB51794|f__FGB51794	2|1239|||	0	1697.0	6339.0	0	0	0	4271.0	0	1526.0	1748.0	0	0	0	1887.0	2347.0	0	343.0	4102.0	0	0	0	0	0	2323.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1089.0	0	0	453.0	0	0	1601.0	0	0	0	0	0	0	0	15942.0	429.0	0	0	2574.0	0	0	1409.0	0
k__Bacteria|p__Firmicutes|c__CFGB51794|o__OFGB51794|f__FGB51794|g__GGB58332	2|1239||||	0	1697.0	6339.0	0	0	0	4271.0	0	1526.0	1748.0	0	0	0	1887.0	2347.0	0	343.0	4102.0	0	0	0	0	0	2323.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1089.0	0	0	453.0	0	0	1601.0	0	0	0	0	0	0	0	15942.0	429.0	0	0	2574.0	0	0	1409.0	0
k__Bacteria|p__Firmicutes|c__CFGB51794|o__OFGB51794|f__FGB51794|g__GGB58332|s__GGB58332_SGB79983	2|1239|||||	0	1697.0	6339.0	0	0	0	4271.0	0	1526.0	1748.0	0	0	0	1887.0	2347.0	0	343.0	4102.0	0	0	0	0	0	2323.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1089.0	0	0	453.0	0	0	1601.0	0	0	0	0	0	0	0	15942.0	429.0	0	0	2574.0	0	0	1409.0	0
k__Bacteria|p__Firmicutes|c__CFGB51794|o__OFGB51794|f__FGB51794|g__GGB58332|s__GGB58332_SGB79983|t__SGB79983	2|1239||||||	0	1697.0	6339.0	0	0	0	4271.0	0	1526.0	1748.0	0	0	0	1887.0	2347.0	0	343.0	4102.0	0	0	0	0	0	2323.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1089.0	0	0	453.0	0	0	1601.0	0	0	0	0	0	0	0	15942.0	429.0	0	0	2574.0	0	0	1409.0	0
k__Bacteria|p__Firmicutes|c__CFGB6280	2|1239|	0	0	0	0	0	0	587.0	0	80.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3329.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1331.0	0	0	0	0	0	0	0	0	0	0	0	0	10866.0	6205.0	0
k__Bacteria|p__Firmicutes|c__CFGB6280|o__OFGB6280	2|1239||	0	0	0	0	0	0	587.0	0	80.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3329.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1331.0	0	0	0	0	0	0	0	0	0	0	0	0	10866.0	6205.0	0
k__Bacteria|p__Firmicutes|c__CFGB6280|o__OFGB6280|f__FGB6280	2|1239|||	0	0	0	0	0	0	587.0	0	80.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3329.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1331.0	0	0	0	0	0	0	0	0	0	0	0	0	10866.0	6205.0	0
k__Bacteria|p__Firmicutes|c__CFGB6280|o__OFGB6280|f__FGB6280|g__GGB18162	2|1239||||	0	0	0	0	0	0	587.0	0	80.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3329.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1331.0	0	0	0	0	0	0	0	0	0	0	0	0	10866.0	6205.0	0
k__Bacteria|p__Firmicutes|c__CFGB6280|o__OFGB6280|f__FGB6280|g__GGB18162|s__GGB18162_SGB26826	2|1239|||||	0	0	0	0	0	0	587.0	0	80.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3329.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1331.0	0	0	0	0	0	0	0	0	0	0	0	0	10866.0	6205.0	0
k__Bacteria|p__Firmicutes|c__CFGB6280|o__OFGB6280|f__FGB6280|g__GGB18162|s__GGB18162_SGB26826|t__SGB26826	2|1239||||||	0	0	0	0	0	0	587.0	0	80.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3329.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1331.0	0	0	0	0	0	0	0	0	0	0	0	0	10866.0	6205.0	0
k__Bacteria|p__Firmicutes|c__CFGB7983	2|1239|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2307.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB7983|o__OFGB7983	2|1239||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2307.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB7983|o__OFGB7983|f__FGB7983	2|1239|||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2307.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB7983|o__OFGB7983|f__FGB7983|g__GGB24818	2|1239||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2307.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB7983|o__OFGB7983|f__FGB7983|g__GGB24818|s__GGB24818_SGB36711	2|1239|||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2307.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB7983|o__OFGB7983|f__FGB7983|g__GGB24818|s__GGB24818_SGB36711|t__SGB36711_group	2|1239||||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2307.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB8085	2|1239|	0	0	373.0	0	0	0	0	0	0	1217.0	0	0	0	682.0	354.0	0	3674.0	1523.0	930.0	0	0	0	0	0	0	0	0	0	0	15.0	0	731.0	0	0	0	0	0	0	179.0	0	0	1054.0	0	1895.0	2459.0	0	327.0	0	0	7020.0	0	0	1502.0	0	69.0	1054.0	0	1472.0	724.0	230.0	466.0	0
k__Bacteria|p__Firmicutes|c__CFGB8085|o__OFGB8085	2|1239||	0	0	373.0	0	0	0	0	0	0	1217.0	0	0	0	682.0	354.0	0	3674.0	1523.0	930.0	0	0	0	0	0	0	0	0	0	0	15.0	0	731.0	0	0	0	0	0	0	179.0	0	0	1054.0	0	1895.0	2459.0	0	327.0	0	0	7020.0	0	0	1502.0	0	69.0	1054.0	0	1472.0	724.0	230.0	466.0	0
k__Bacteria|p__Firmicutes|c__CFGB8085|o__OFGB8085|f__FGB8085	2|1239|||	0	0	373.0	0	0	0	0	0	0	1217.0	0	0	0	682.0	354.0	0	3674.0	1523.0	930.0	0	0	0	0	0	0	0	0	0	0	15.0	0	731.0	0	0	0	0	0	0	179.0	0	0	1054.0	0	1895.0	2459.0	0	327.0	0	0	7020.0	0	0	1502.0	0	69.0	1054.0	0	1472.0	724.0	230.0	466.0	0
k__Bacteria|p__Firmicutes|c__CFGB8085|o__OFGB8085|f__FGB8085|g__GGB29038	2|1239||||	0	0	373.0	0	0	0	0	0	0	1217.0	0	0	0	682.0	354.0	0	3674.0	1523.0	930.0	0	0	0	0	0	0	0	0	0	0	15.0	0	731.0	0	0	0	0	0	0	179.0	0	0	1054.0	0	1895.0	2459.0	0	327.0	0	0	7020.0	0	0	1502.0	0	69.0	1054.0	0	1472.0	724.0	230.0	466.0	0
k__Bacteria|p__Firmicutes|c__CFGB8085|o__OFGB8085|f__FGB8085|g__GGB29038|s__GGB29038_SGB41759	2|1239|||||	0	0	373.0	0	0	0	0	0	0	1217.0	0	0	0	682.0	354.0	0	3674.0	1523.0	930.0	0	0	0	0	0	0	0	0	0	0	15.0	0	731.0	0	0	0	0	0	0	179.0	0	0	1054.0	0	1895.0	2459.0	0	327.0	0	0	7020.0	0	0	1502.0	0	69.0	1054.0	0	1472.0	724.0	230.0	466.0	0
k__Bacteria|p__Firmicutes|c__CFGB8085|o__OFGB8085|f__FGB8085|g__GGB29038|s__GGB29038_SGB41759|t__SGB41759	2|1239||||||	0	0	373.0	0	0	0	0	0	0	1217.0	0	0	0	682.0	354.0	0	3674.0	1523.0	930.0	0	0	0	0	0	0	0	0	0	0	15.0	0	731.0	0	0	0	0	0	0	179.0	0	0	1054.0	0	1895.0	2459.0	0	327.0	0	0	7020.0	0	0	1502.0	0	69.0	1054.0	0	1472.0	724.0	230.0	466.0	0
k__Bacteria|p__Firmicutes|c__CFGB8095	2|1239|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	542.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	798.0	0	0	0	0	0	213.0	0	0	1602.0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB8095|o__OFGB8095	2|1239||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	542.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	798.0	0	0	0	0	0	213.0	0	0	1602.0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB8095|o__OFGB8095|f__FGB8095	2|1239|||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	542.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	798.0	0	0	0	0	0	213.0	0	0	1602.0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB8095|o__OFGB8095|f__FGB8095|g__GGB24992	2|1239||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	542.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	798.0	0	0	0	0	0	213.0	0	0	1602.0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB8095|o__OFGB8095|f__FGB8095|g__GGB24992|s__GGB24992_SGB36907	2|1239|||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	542.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	798.0	0	0	0	0	0	213.0	0	0	1602.0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB8095|o__OFGB8095|f__FGB8095|g__GGB24992|s__GGB24992_SGB36907|t__SGB36907	2|1239||||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	542.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	798.0	0	0	0	0	0	213.0	0	0	1602.0	0	0	0	0
