Bacteria	SH1	SH2	SH3	SH4	SH5	SH6	SH7	SH8	SH9	SH10	SH11	SH12	SH13	SH14	SH15	SH16	SH17	SH18	SH19	SH20	SH21	SH22	SH23	SH24	SH25	SH26	SH27	SH28	SH29	SH30	YK31	YK32	YK33	YK34	YK35	YK36	YK37	YK38	YK39	YK40	YK41	YK42	YK43	YK44	YK45	YK46	YK47	YK48	YK49	YK50	YK51	YK52	YK53	YK54	YK55	YK56	YK57	YK58	YK59	YK60
k__Bacteria|p__Proteobacteria|c__CFGB8587|o__OFGB8587|f__FGB8587|g__GGB25961|s__GGB25961_SGB37954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7468	0	0	0	0	0	0	0	0	854	0	0	787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__CFGB8587|o__OFGB8587|f__FGB8587|g__GGB25964|s__GGB25964_SGB37957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__CFGB8587|o__OFGB8587|f__FGB8587|g__GGB30694|s__GGB30694_SGB43840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_piger	41337	0	10658	9614	0	22489	10435	0	0	4385	316	11139	623	5024	9603	11129	8298	9688	953	0	2420	0	10569	4154	1804	5354	242	0	687	0	12589	0	14666	0	2919	2768	7982	3628	0	6820	0	0	18757	6685	3729	507	1687	0	1270	1387	13818	2682	5218	4980	2270	0	6525	22867	3167	4189
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_lanienae	0	0	0	11186	0	0	0	0	0	81052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15890	0	116572	0	0	0	0	0	0	0	0	0	0	0	0	379732	0	0	0	23309	0	287532	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_sp_RM12175	0	0	0	457	0	0	0	0	1205	6009	0	39310	0	0	148	72926	364	0	0	0	845	5105	1792	115053	13039	0	0	210682	0	0	0	0	806	0	10521	0	0	237	0	0	0	0	321	0	0	0	5231	34932	0	981	0	1599	0	23224	1438	0	0	11617	0	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter|s__Helicobacter_canis	0	0	0	0	0	0	0	0	0	0	0	1817	0	0	0	0	384	10728	0	1725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4056	0	0	3067	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter|s__Helicobacter_sp_MIT_99_5507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__GGB24675|s__GGB24675_SGB36551	0	0	0	0	4832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11148	0	0	0	0	0	0	0	0	0	262	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__GGB24677|s__GGB24677_SGB36553	0	0	0	0	0	0	0	0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	0	0	0	0	0	1952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__GGB24678|s__GGB24678_SGB36554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5456	0	0	0	0	0	8205	0	0	0	0	0	0	31236	0	0	0	0	0	0	0	0	14735	0	193318	0	0	0	0	0	0	0	0	0	19095	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__GGB28297|s__GGB28297_SGB40866	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1055	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__GGB28302|s__GGB28302_SGB40871	0	0	0	0	0	0	0	0	731281	254758	0	0	0	3541473	266518	35464	0	16252	0	0	0	14887	0	0	308306	1980399	0	0	361677	6638	0	0	0	0	0	0	0	5514	0	0	0	1227703	26262	0	0	0	11806	3467	1501356	0	0	176	0	269	9231	0	55966	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__Ruminobacter|s__Ruminobacter_amylophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__Succinivibrio|s__Succinivibrio_dextrinosolvens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1070	0	0	0	0	0	0	0	0	0	7044	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli	291096	97457	21335	0	2637217	269066	0	5008	0	1711042	38968	278371	0	126546	1586139	310057	264602	1952166	675333	1089321	504347	157059	256972	712526	72917	195195	0	248461	1249045	181212	0	76045	0	33814	460574	0	15553	106034	1645	0	6725	0	0	57676	18956	347337	816893	129776	0	255852	301034	712136	490768	0	126281	129340	0	13301	235192	3291
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_lwoffii	0	1641	3831	0	36376	0	0	0	794	0	0	0	0	0	51114	1154	2318	483	21524	69915	5048	418652	0	73812	0	0	0	4322	0	23357	0	0	0	46027	1030	0	0	24330	0	0	0	0	0	4523	72714	190	0	13870	0	2904	24757	71502	0	0	43298	0	0	0	70972	292566
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_schindleri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2221	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Psychrobacter|s__Psychrobacter_faecalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_saudimassiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__GGB25185|s__GGB25185_SGB37116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Spirochaetes|c__CFGB7754|o__OFGB7754|f__FGB7754|g__GGB24476|s__GGB24476_SGB36322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39066	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Spirochaetes|c__CFGB7755|o__OFGB7755|f__FGB7755|g__GGB24479|s__GGB24479_SGB36325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3153	0
k__Bacteria|p__Spirochaetes|c__CFGB7756|o__OFGB7756|f__FGB7756|g__GGB24480|s__GGB24480_SGB36326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7940	0	0	0	0	0	753	0	0	27830	0	0	0	0	0	17686	0
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__GGB30916|s__GGB30916_SGB44149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2390	0	0	0	0	0	0	0	0	0	0	0	0	7071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4505	0	0	0	1909	13927	0	0
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__GGB30919|s__GGB30919_SGB44155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1126	0	0	0	57891	0	0
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_SGB69837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4184	0	0	0	2915	0	0	0	10370	0	2210	0
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_bryantii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	3000	0	0	0	0	0	0	0	0	5419	0	0
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_rectale	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	675	0	0	0	0	0	0
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_saccharophilum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172521	0	0	0	0	0	0	0	0	1637	0	682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13994	0	0	4048	0	0	0
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetia_unclassified|f__Spirochaetia_unclassified|g__Spirochaetia_unclassified|s__Spirochaetia_bacterium	0	0	0	0	0	5229	0	254503	0	0	0	794558	0	0	123025	208032	0	0	0	0	33767	120438	223	0	908	0	61202	0	39065	5036	90	0	18	10033	0	0	1879	2729	669817	44652	45888	0	628	6892	0	0	0	70296	0	195642	20299	59502	746	360102	633	8555	0	157057	1107	0
k__Bacteria|p__Tenericutes|c__CFGB10271|o__OFGB10271|f__FGB10271|g__GGB31318|s__GGB31318_SGB44634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0
